,country,Code,Year,percentage
623,Cape Verde,CPV,2006,93.19969940185553
624,Cape Verde,CPV,2007,92.4380874633789
625,Cape Verde,CPV,2008,92.6939468383789
626,Cape Verde,CPV,2009,93.63353729248053
627,Cape Verde,CPV,2010,95.2459487915039
628,Cape Verde,CPV,2011,96.7098617553711
629,Cape Verde,CPV,2012,98.4276504516602
630,Cape Verde,CPV,2013,98.41665649414058
631,Cape Verde,CPV,2014,98.2441864013672
632,Central African Rep.,CAF,1971,49.8218994140625
633,Central African Rep.,CAF,1972,52.3210601806641
634,Central African Rep.,CAF,1973,54.494869232177706
635,Central African Rep.,CAF,1977,50.6497688293457
636,Central African Rep.,CAF,1978,50.4780082702637
637,Central African Rep.,CAF,1981,55.2733497619629
638,Central African Rep.,CAF,1982,56.9204597473145
639,Central African Rep.,CAF,1983,58.594688415527294
640,Central African Rep.,CAF,1986,61.1549606323242
641,Central African Rep.,CAF,1987,50.7394218444824
642,Central African Rep.,CAF,1988,48.4415283203125
643,Central African Rep.,CAF,1989,48.502079010009794
644,Central African Rep.,CAF,1990,57.4131011962891
645,Central African Rep.,CAF,1991,53.106559753418
646,Central African Rep.,CAF,2005,48.469730377197294
647,Central African Rep.,CAF,2006,48.8196296691895
648,Central African Rep.,CAF,2007,57.137290954589794
649,Central African Rep.,CAF,2008,66.6160202026367
650,Central African Rep.,CAF,2009,67.1277923583984
651,Central African Rep.,CAF,2010,69.947509765625
652,Central African Rep.,CAF,2011,67.7650909423828
653,Central African Rep.,CAF,2012,70.8406677246094
654,Chad,TCD,1975,24.201719284057603
655,Chad,TCD,1977,24.731300354003896
656,Chad,TCD,1988,33.5005683898926
657,Chad,TCD,1996,37.420379638671896
658,Chad,TCD,1997,42.8064002990723
659,Chad,TCD,1998,47.986110687255895
660,Chad,TCD,1999,49.8944396972656
661,Chad,TCD,2000,51.5676803588867
662,Chad,TCD,2001,52.796630859375
663,Chad,TCD,2002,56.2953987121582
664,Chad,TCD,2003,57.820430755615206
665,Chad,TCD,2011,63.1316795349121
666,Chad,TCD,2013,84.4820022583008
667,Chile,CHL,2007,99.0109634399414
668,Chile,CHL,2008,98.4691390991211
669,Chile,CHL,2009,96.0789794921875
670,Chile,CHL,2010,96.7335662841797
671,Chile,CHL,2011,95.5057373046875
672,Chile,CHL,2012,95.06915283203128
673,Chile,CHL,2013,94.8501129150391
674,Chile,CHL,2014,95.7046966552734
675,China,CHN,1987,94.4874877929688
676,China,CHN,1988,96.2727737426758
677,China,CHN,1989,96.4934234619141
678,China,CHN,1990,96.84793090820308
679,China,CHN,1991,97.13137817382808
680,China,CHN,1992,97.1918106079102
681,China,CHN,1993,95.908447265625
682,China,CHN,1994,94.1895980834961
683,China,CHN,1995,92.3021774291992
684,China,CHN,1996,90.9129486083984
685,China,CHN,1997,90.188117980957
686,Colombia,COL,1982,70.7170715332031
687,Colombia,COL,1984,69.00225830078129
688,Colombia,COL,1985,67.64785003662111
689,Colombia,COL,1986,65.5584030151367
690,Colombia,COL,1987,66.05471038818361
691,Colombia,COL,1988,65.63739013671879
692,Colombia,COL,1989,65.4148025512695
693,Colombia,COL,1991,67.9270782470703
694,Colombia,COL,1992,75.546516418457
695,Colombia,COL,1993,76.4107284545898
696,Colombia,COL,1994,77.5208435058594
697,Colombia,COL,1995,81.035400390625
698,Colombia,COL,1996,86.2762908935547
699,Colombia,COL,1998,96.4028778076172
700,Colombia,COL,1999,98.7316513061523
701,Colombia,COL,2000,100.0
702,Colombia,COL,2001,99.479621887207
703,Colombia,COL,2002,100.0
704,Colombia,COL,2004,99.642951965332
705,Colombia,COL,2005,99.9574737548828
706,Colombia,COL,2006,99.93853759765628
707,Colombia,COL,2007,99.7912063598633
708,Colombia,COL,2008,99.82836151123053
709,Colombia,COL,2009,99.7376022338867
710,Colombia,COL,2010,99.63916778564447
711,Colombia,COL,2011,99.6725387573242
712,Colombia,COL,2012,96.5703964233398
713,Colombia,COL,2013,95.1321487426758
714,Colombia,COL,2014,94.1146926879883
715,Comoros,COM,1983,86.3324966430664
716,Comoros,COM,1986,81.5795593261719
717,Comoros,COM,1987,73.66441345214841
718,Comoros,COM,1994,67.6450576782227
719,Comoros,COM,1999,60.3614616394043
720,Comoros,COM,2000,66.8552169799805
721,Comoros,COM,2007,78.270149230957
722,Comoros,COM,2013,86.45702362060551
723,Congo,COG,1972,83.8771514892578
724,Congo,COG,1974,90.3118896484375
725,Congo,COG,1976,93.4043731689453
726,Congo,COG,1978,97.0131607055664
727,Congo,COG,1979,97.2644729614258
728,Congo,COG,1980,88.97238159179692
729,Congo,COG,1981,87.9458389282227
730,Congo,COG,1982,88.49304962158199
731,Congo,COG,1983,88.91808319091801
732,Congo,COG,1984,90.16503143310553
733,Congo,COG,2005,53.4156684875488
734,Congo,COG,2006,57.0220718383789
735,Congo,COG,2010,89.3315811157227
736,Congo,COG,2012,92.85159301757808
737,Costa Rica,CRI,1970,87.6656875610352
738,Costa Rica,CRI,1972,89.7163619995117
739,Costa Rica,CRI,1973,90.5745162963867
740,Costa Rica,CRI,1975,90.2697296142578
741,Costa Rica,CRI,1976,91.7901992797852
742,Costa Rica,CRI,1978,90.269401550293
743,Costa Rica,CRI,1979,88.9778289794922
744,Costa Rica,CRI,1980,89.21460723876949
745,Costa Rica,CRI,1981,89.92526245117192
746,Costa Rica,CRI,1982,88.3484420776367
747,Costa Rica,CRI,1985,86.0849075317383
748,Costa Rica,CRI,1986,87.1133270263672
749,Costa Rica,CRI,1987,87.34194946289058
750,Costa Rica,CRI,1989,87.7273483276367
751,Costa Rica,CRI,1990,87.7338027954102
752,Costa Rica,CRI,1991,88.2860107421875
753,Costa Rica,CRI,1992,90.34506225585942
754,Costa Rica,CRI,1993,91.13784790039058
755,Costa Rica,CRI,1994,90.7326889038086
756,Costa Rica,CRI,1995,92.44824981689447
757,Costa Rica,CRI,1996,94.9123001098633
758,Costa Rica,CRI,2011,99.9651412963867
759,Costa Rica,CRI,2012,99.9483489990234
760,Costa Rica,CRI,2013,99.0824737548828
761,Costa Rica,CRI,2014,96.7951431274414
762,Côte d'Ivoire,CIV,1977,48.822269439697294
763,Côte d'Ivoire,CIV,1991,48.5884208679199
764,Côte d'Ivoire,CIV,1992,48.9681587219238
765,Côte d'Ivoire,CIV,1996,54.5278816223145
766,Côte d'Ivoire,CIV,1997,55.654369354248
767,Côte d'Ivoire,CIV,1999,57.733890533447294
768,Côte d'Ivoire,CIV,2000,56.7892112731934
769,Côte d'Ivoire,CIV,2001,60.912078857421896
770,Côte d'Ivoire,CIV,2002,61.0490112304688
771,Côte d'Ivoire,CIV,2003,56.533329010009794
772,Côte d'Ivoire,CIV,2009,56.75894165039061
773,Côte d'Ivoire,CIV,2013,70.4719619750977
774,Côte d'Ivoire,CIV,2014,75.3659210205078
775,Croatia,HRV,1998,83.99842834472659
776,Croatia,HRV,1999,92.6388626098633
777,Croatia,HRV,2000,93.98873901367192
778,Croatia,HRV,2001,97.5197067260742
779,Croatia,HRV,2002,99.6734619140625
780,Croatia,HRV,2003,99.7180023193359
781,Croatia,HRV,2005,99.0032424926758
782,Croatia,HRV,2006,99.0586700439453
783,Croatia,HRV,2007,98.9390869140625
784,Croatia,HRV,2008,97.3352203369141
785,Croatia,HRV,2009,91.5165023803711
786,Croatia,HRV,2010,94.8833465576172
787,Croatia,HRV,2011,97.09530639648442
788,Croatia,HRV,2012,98.6829833984375
789,Croatia,HRV,2014,98.7262115478516
790,Cuba,CUB,1972,92.9583282470703
791,Cuba,CUB,1973,94.50704956054692
792,Cuba,CUB,1974,95.4148712158203
793,Cuba,CUB,1979,98.3469009399414
794,Cuba,CUB,1980,97.6105117797852
795,Cuba,CUB,1981,95.41705322265628
796,Cuba,CUB,1982,94.3417816162109
797,Cuba,CUB,1983,94.446662902832
798,Cuba,CUB,1984,92.9681625366211
799,Cuba,CUB,1985,91.2409515380859
800,Cuba,CUB,1986,91.53823852539058
801,Cuba,CUB,1987,93.0679168701172
802,Cuba,CUB,1988,92.8472137451172
803,Cuba,CUB,1989,92.92752075195308
804,Cuba,CUB,1990,92.4929885864258
805,Cuba,CUB,1991,92.0869522094727
806,Cuba,CUB,1992,94.2589569091797
807,Cuba,CUB,1993,95.0640869140625
808,Cuba,CUB,1994,97.3500595092773
809,Cuba,CUB,1995,97.24420166015628
810,Cuba,CUB,1996,99.2163772583008
811,Cuba,CUB,1997,99.00390625
812,Cuba,CUB,1998,98.7653198242188
813,Cuba,CUB,1999,98.9336395263672
814,Cuba,CUB,2000,98.2787704467773
815,Cuba,CUB,2001,97.56932830810553
816,Cuba,CUB,2002,97.2574615478516
817,Cuba,CUB,2003,95.2530670166016
818,Cuba,CUB,2004,95.1592864990234
819,Cuba,CUB,2005,95.0228424072266
820,Cuba,CUB,2006,95.17276000976558
821,Cuba,CUB,2007,97.4230728149414
822,Cuba,CUB,2008,98.17652130126947
823,Cuba,CUB,2009,99.8122024536133
824,Cuba,CUB,2010,99.7892532348633
825,Cuba,CUB,2011,98.6771774291992
826,Cuba,CUB,2012,97.0415573120117
827,Cuba,CUB,2013,96.4222793579102
828,Cuba,CUB,2014,93.1565399169922
829,Cyprus,CYP,1971,79.73072814941409
830,Cyprus,CYP,1972,78.3799667358398
831,Cyprus,CYP,1973,78.2754364013672
832,Cyprus,CYP,1974,77.6453323364258
833,Cyprus,CYP,1975,71.21983337402341
834,Cyprus,CYP,1976,68.997917175293
835,Cyprus,CYP,1977,68.07846832275389
836,Cyprus,CYP,1978,68.8534393310547
837,Cyprus,CYP,1979,69.57421875
838,Cyprus,CYP,1980,68.7344512939453
839,Cyprus,CYP,1981,71.2135314941406
840,Cyprus,CYP,1982,67.93829345703129
841,Cyprus,CYP,1983,68.0978927612305
842,Cyprus,CYP,1984,68.37172698974611
843,Cyprus,CYP,1985,69.16623687744139
844,Cyprus,CYP,1986,73.8031921386719
845,Cyprus,CYP,1987,77.8571014404297
846,Cyprus,CYP,1988,79.3348617553711
847,Cyprus,CYP,1989,79.4596710205078
848,Cyprus,CYP,1990,78.8220977783203
849,Cyprus,CYP,1991,79.1534805297852
850,Cyprus,CYP,1992,77.3592987060547
851,Cyprus,CYP,1993,97.6294479370117
852,Cyprus,CYP,1994,96.916633605957
853,Cyprus,CYP,1995,96.2129974365234
854,Cyprus,CYP,1996,96.11727905273442
855,Cyprus,CYP,1997,96.2847671508789
856,Cyprus,CYP,1999,99.90267944335942
857,Cyprus,CYP,2000,98.2091293334961
858,Cyprus,CYP,2001,98.1076202392578
859,Cyprus,CYP,2002,99.0194625854492
860,Cyprus,CYP,2003,99.1972885131836
861,Cyprus,CYP,2004,99.2368011474609
862,Cyprus,CYP,2005,99.97486114501947
863,Cyprus,CYP,2006,99.9369125366211
864,Cyprus,CYP,2007,99.7978973388672
865,Cyprus,CYP,2008,99.58521270751947
866,Cyprus,CYP,2009,99.6272125244141
867,Cyprus,CYP,2010,99.965446472168
868,Cyprus,CYP,2011,99.8467636108398
869,Cyprus,CYP,2012,98.68948364257808
870,Cyprus,CYP,2013,98.2047271728516
871,Cyprus,CYP,2014,97.728759765625
872,Dem. Rep. Congo,COD,1971,69.31854248046879
873,Dem. Rep. Congo,COD,1972,67.564338684082
874,Dem. Rep. Congo,COD,1975,70.22415161132811
875,Dem. Rep. Congo,COD,1979,73.1991424560547
876,Dem. Rep. Congo,COD,1983,75.683967590332
877,Dem. Rep. Congo,COD,1984,76.33216857910159
878,Dem. Rep. Congo,COD,1988,64.449821472168
879,Dem. Rep. Congo,COD,1991,60.688419342040994
880,Dem. Rep. Congo,COD,1992,58.7906303405762
881,Dem. Rep. Congo,COD,1993,57.5429191589355
882,Dem. Rep. Congo,COD,1994,58.4850196838379
883,Dem. Rep. Congo,COD,1995,66.0308074951172
884,Dem. Rep. Congo,COD,1999,35.3699913024902
885,Denmark,DNK,1981,95.55274200439447
886,Denmark,DNK,1982,96.36743927001947
887,Denmark,DNK,1983,98.0696868896484
888,Denmark,DNK,1984,99.03372192382808
889,Denmark,DNK,1985,98.8461685180664
890,Denmark,DNK,1986,98.750617980957
891,Denmark,DNK,1987,98.9231719970703
892,Denmark,DNK,1988,99.0358276367188
893,Denmark,DNK,1989,97.85650634765628
894,Denmark,DNK,1990,97.740966796875
895,Denmark,DNK,1991,98.3064117431641
896,Denmark,DNK,1992,97.47506713867192
897,Denmark,DNK,1993,96.9996185302734
898,Denmark,DNK,1994,98.7278366088867
899,Denmark,DNK,1995,98.3201675415039
900,Denmark,DNK,1996,98.1968994140625
901,Denmark,DNK,1998,99.4486236572266
902,Denmark,DNK,1999,99.7838592529297
903,Denmark,DNK,2000,99.9333267211914
904,Denmark,DNK,2001,99.8507766723633
905,Denmark,DNK,2002,99.87258911132808
906,Denmark,DNK,2004,98.3372573852539
907,Denmark,DNK,2005,98.6472702026367
908,Denmark,DNK,2006,98.9713287353516
909,Denmark,DNK,2007,99.5634231567383
910,Denmark,DNK,2008,99.390266418457
911,Denmark,DNK,2009,99.1003875732422
912,Denmark,DNK,2010,98.81934356689447
913,Denmark,DNK,2011,99.12622833251947
914,Denmark,DNK,2012,99.4521102905273
915,Denmark,DNK,2013,99.7698516845703
916,Denmark,DNK,2014,99.5354766845703
917,Djibouti,DJI,1985,25.0874404907227
918,Djibouti,DJI,1986,26.674030303955103
919,Djibouti,DJI,1987,26.9146900177002
920,Djibouti,DJI,1988,26.9306697845459
921,Djibouti,DJI,1989,27.056770324707
922,Djibouti,DJI,1990,27.656799316406303
923,Djibouti,DJI,1991,27.7735595703125
924,Djibouti,DJI,1992,28.8618106842041
925,Djibouti,DJI,1993,26.289720535278303
926,Djibouti,DJI,1994,26.7813396453857
927,Djibouti,DJI,1995,27.4396095275879
928,Djibouti,DJI,1996,27.120840072631804
929,Djibouti,DJI,1997,25.9607105255127
930,Djibouti,DJI,1999,25.7426700592041
931,Djibouti,DJI,2000,25.8925704956055
932,Djibouti,DJI,2001,28.424249649047898
933,Djibouti,DJI,2002,30.058879852294897
934,Djibouti,DJI,2004,34.545070648193395
935,Djibouti,DJI,2005,36.7196388244629
936,Djibouti,DJI,2006,40.5892791748047
937,Djibouti,DJI,2007,44.88761901855471
938,Djibouti,DJI,2008,49.296600341796896
939,Djibouti,DJI,2009,48.8498382568359
940,Djibouti,DJI,2011,57.8318214416504
941,Djibouti,DJI,2013,57.06034851074221
942,Djibouti,DJI,2014,64.6444778442383
943,Djibouti,DJI,2015,57.3690605163574
944,Dominica,DMA,1975,98.5134963989258
945,Dominica,DMA,1976,92.89112091064447
946,Dominica,DMA,1977,92.534782409668
947,Dominica,DMA,1979,86.822998046875
948,Dominica,DMA,1980,85.9518890380859
949,Dominica,DMA,1981,84.3480606079102
950,Dominica,DMA,1982,87.6905364990234
951,Dominica,DMA,1999,96.6823577880859
952,Dominica,DMA,2000,98.4133987426758
953,Dominica,DMA,2001,97.29531860351558
954,Dominica,DMA,2002,98.7066192626953
955,Dominica,DMA,2003,98.00316619873053
956,Dominica,DMA,2004,98.4449615478516
957,Dominica,DMA,2005,95.53589630126947
958,Dominica,DMA,2006,93.8036499023438
959,Dominica,DMA,2007,89.2515335083008
960,Dominica,DMA,2008,89.6743698120117
961,Dominica,DMA,2009,97.1752090454102
962,Dominica,DMA,2011,99.0154266357422
963,Dominica,DMA,2012,99.1848373413086
964,Dominica,DMA,2013,99.9359817504883
965,Dominica,DMA,2014,97.17041778564447
966,Dominican Republic,DOM,1972,74.2770690917969
967,Dominican Republic,DOM,1999,85.2786331176758
968,Dominican Republic,DOM,2000,86.4674530029297
969,Dominican Republic,DOM,2002,92.0774765014648
970,Dominican Republic,DOM,2003,88.5476303100586
971,Dominican Republic,DOM,2004,83.47389221191409
972,Dominican Republic,DOM,2005,84.9076690673828
973,Dominican Republic,DOM,2006,84.0654602050781
974,Dominican Republic,DOM,2007,90.31688690185553
975,Dominican Republic,DOM,2008,86.6817474365234
976,Dominican Republic,DOM,2009,95.5415267944336
977,Dominican Republic,DOM,2010,92.80663299560553
978,Dominican Republic,DOM,2011,91.8079605102539
979,Dominican Republic,DOM,2012,89.67725372314449
980,Dominican Republic,DOM,2013,88.5076217651367
981,Dominican Republic,DOM,2014,86.13580322265629
982,Ecuador,ECU,1971,79.7577590942383
983,Ecuador,ECU,1973,80.4415283203125
984,Ecuador,ECU,1974,81.423942565918
985,Ecuador,ECU,1975,80.8083114624023
986,Ecuador,ECU,1976,81.2775421142578
987,Ecuador,ECU,1977,84.4175491333008
988,Ecuador,ECU,1978,86.2995834350586
989,Ecuador,ECU,1979,89.4689102172852
990,Ecuador,ECU,1980,88.0740509033203
991,Ecuador,ECU,1994,92.2882308959961
992,Ecuador,ECU,1995,92.65225219726558
993,Ecuador,ECU,1996,93.6923065185547
994,Ecuador,ECU,1997,96.0711669921875
995,Ecuador,ECU,1998,96.4586029052734
996,Ecuador,ECU,1999,96.9046478271484
997,Ecuador,ECU,2000,97.6455535888672
998,Ecuador,ECU,2001,99.1709823608398
999,Ecuador,ECU,2002,99.3680267333984
1000,Ecuador,ECU,2003,99.3115997314453
1001,Ecuador,ECU,2005,99.3765411376953
1002,Ecuador,ECU,2006,99.4553680419922
1003,Ecuador,ECU,2007,99.3686676025391
1004,Ecuador,ECU,2009,97.2394485473633
1005,Ecuador,ECU,2010,99.236930847168
1006,Ecuador,ECU,2011,99.2669525146484
1007,Ecuador,ECU,2012,99.1586685180664
1008,Ecuador,ECU,2013,98.7296600341797
1009,Ecuador,ECU,2014,99.0397720336914
1010,Egypt,EGY,1971,64.44016265869139
1011,Egypt,EGY,1972,64.91274261474611
1012,Egypt,EGY,1973,64.9215774536133
1013,Egypt,EGY,1978,68.3985137939453
1014,Egypt,EGY,1994,86.0480804443359
1015,Egypt,EGY,1997,87.4909896850586
1016,Egypt,EGY,1999,87.5650634765625
1017,Egypt,EGY,2000,88.57434844970699
1018,Egypt,EGY,2001,90.306640625
1019,Egypt,EGY,2002,92.0319595336914
1020,Egypt,EGY,2003,94.0679779052734
1021,Egypt,EGY,2004,96.21826934814447
1022,Egypt,EGY,2005,97.040657043457
1023,Egypt,EGY,2006,95.8086471557617
1024,Egypt,EGY,2007,98.37484741210942
1025,Egypt,EGY,2009,98.9057998657227
1026,Egypt,EGY,2010,99.0743637084961
1027,Egypt,EGY,2011,98.3997421264648
1028,Egypt,EGY,2012,98.8339385986328
1029,Egypt,EGY,2014,99.587287902832
1030,El Salvador,SLV,1970,64.8905868530273
1031,El Salvador,SLV,1998,84.75538635253909
1032,El Salvador,SLV,2000,94.0722503662109
1033,El Salvador,SLV,2001,95.43685913085942
1034,El Salvador,SLV,2002,97.8409271240234
1035,El Salvador,SLV,2003,98.8893203735352
1036,El Salvador,SLV,2005,99.5500106811523
1037,El Salvador,SLV,2006,99.70874786376947
1038,El Salvador,SLV,2007,99.5885009765625
1039,El Salvador,SLV,2008,99.5581283569336
1040,El Salvador,SLV,2009,99.6577911376953
1041,El Salvador,SLV,2010,99.97409057617192
1042,El Salvador,SLV,2011,99.9318237304688
1043,El Salvador,SLV,2012,99.8875732421875
1044,El Salvador,SLV,2013,99.90792846679692
1045,El Salvador,SLV,2014,98.34252166748053
1046,Eq. Guinea,GNQ,1994,79.7647399902344
1047,Eq. Guinea,GNQ,2000,66.6094818115234
1048,Eq. Guinea,GNQ,2001,73.81105041503909
1049,Eq. Guinea,GNQ,2002,71.66552734375
1050,Eq. Guinea,GNQ,2003,70.0858917236328
1051,Eq. Guinea,GNQ,2008,52.967311859130895
1052,Eq. Guinea,GNQ,2009,52.74526977539061
1053,Eq. Guinea,GNQ,2010,52.9906997680664
1054,Eq. Guinea,GNQ,2011,55.3024787902832
1055,Eq. Guinea,GNQ,2012,57.8901481628418
1056,Eritrea,ERI,1992,20.0301494598389
1057,Eritrea,ERI,1994,22.871379852294897
1058,Eritrea,ERI,1995,23.924249649047898
1059,Eritrea,ERI,1996,25.469530105590803
1060,Eritrea,ERI,1997,25.8435707092285
1061,Eritrea,ERI,1999,31.3091697692871
1062,Eritrea,ERI,2000,36.356128692627
1063,Eritrea,ERI,2001,38.4016799926758
1064,Eritrea,ERI,2002,43.6243515014648
1065,Eritrea,ERI,2003,48.3112716674805
1066,Eritrea,ERI,2004,51.0405616760254
1067,Eritrea,ERI,2005,52.848388671875
1068,Eritrea,ERI,2006,52.0201187133789
1069,Eritrea,ERI,2007,47.1921806335449
1070,Eritrea,ERI,2008,43.8521118164063
1071,Eritrea,ERI,2009,40.5718116760254
1072,Eritrea,ERI,2010,38.3262405395508
1073,Eritrea,ERI,2011,40.59804153442379
1074,Eritrea,ERI,2012,42.6498794555664
1075,Eritrea,ERI,2013,41.7342185974121
1076,Estonia,EST,1995,87.0345230102539
1077,Estonia,EST,1996,90.6095199584961
1078,Estonia,EST,1998,99.2256927490234
1079,Estonia,EST,1999,99.1729736328125
1080,Estonia,EST,2000,98.98123168945308
1081,Estonia,EST,2001,98.9092178344727
1082,Estonia,EST,2002,98.8566436767578
1083,Estonia,EST,2003,99.4451370239258
1084,Estonia,EST,2004,98.72393798828128
1085,Estonia,EST,2005,98.5927505493164
1086,Estonia,EST,2006,98.5563583374023
1087,Estonia,EST,2007,99.9063262939453
1088,Estonia,EST,2008,99.5538101196289
1089,Estonia,EST,2009,99.1361083984375
1090,Estonia,EST,2010,99.41869354248053
1091,Estonia,EST,2011,99.9738616943359
1092,Estonia,EST,2012,99.9790802001953
1093,Estonia,EST,2013,99.5527191162109
1094,eSwatini,SWZ,1970,55.8213005065918
1095,eSwatini,SWZ,1971,55.72673034667971
1096,eSwatini,SWZ,1972,57.6843109130859
1097,eSwatini,SWZ,1973,60.5664596557617
1098,eSwatini,SWZ,1974,61.566650390625
1099,eSwatini,SWZ,1975,63.968868255615206
1100,eSwatini,SWZ,1976,64.98838043212889
1101,eSwatini,SWZ,1977,66.27066040039061
1102,eSwatini,SWZ,1978,66.7064590454102
1103,eSwatini,SWZ,1979,67.75570678710939
1104,eSwatini,SWZ,1980,69.91616821289061
1105,eSwatini,SWZ,1981,72.9187698364258
1106,eSwatini,SWZ,1982,72.8884582519531
1107,eSwatini,SWZ,1983,72.02716064453129
1108,eSwatini,SWZ,1984,72.4983367919922
1109,eSwatini,SWZ,1985,74.0983123779297
1110,eSwatini,SWZ,1986,72.94187927246091
1111,eSwatini,SWZ,1987,73.4225311279297
1112,eSwatini,SWZ,1988,72.99334716796879
1113,eSwatini,SWZ,1989,72.4040222167969
1114,eSwatini,SWZ,1990,74.3113098144531
1115,eSwatini,SWZ,1991,74.4095230102539
1116,eSwatini,SWZ,1992,75.0273971557617
1117,eSwatini,SWZ,1993,73.4735870361328
1118,eSwatini,SWZ,1994,73.7370834350586
1119,eSwatini,SWZ,1995,74.47625732421879
1120,eSwatini,SWZ,1996,72.01336669921879
1121,eSwatini,SWZ,1998,71.5855712890625
1122,eSwatini,SWZ,1999,70.8578262329102
1123,eSwatini,SWZ,2000,72.3406295776367
1124,eSwatini,SWZ,2001,72.782112121582
1125,eSwatini,SWZ,2002,72.663688659668
1126,eSwatini,SWZ,2003,72.8676681518555
1127,eSwatini,SWZ,2004,77.7893600463867
1128,eSwatini,SWZ,2005,76.4880828857422
1129,eSwatini,SWZ,2006,82.2270584106445
1130,eSwatini,SWZ,2007,84.8738708496094
1131,eSwatini,SWZ,2013,78.5620498657227
1132,Ethiopia,ETH,1987,29.4895896911621
1133,Ethiopia,ETH,1988,30.062219619751
1134,Ethiopia,ETH,1989,28.7754402160645
1135,Ethiopia,ETH,1994,19.1509799957275
1136,Ethiopia,ETH,1995,21.8950901031494
1137,Ethiopia,ETH,1996,26.1369895935059
1138,Ethiopia,ETH,1998,33.6057281494141
1139,Ethiopia,ETH,1999,36.0899314880371
1140,Ethiopia,ETH,2000,40.1554183959961
1141,Ethiopia,ETH,2001,44.4074516296387
1142,Ethiopia,ETH,2002,46.616371154785206
1143,Ethiopia,ETH,2003,47.4056396484375
1144,Ethiopia,ETH,2004,50.276039123535206
1145,Ethiopia,ETH,2005,61.2172317504883
1146,Ethiopia,ETH,2006,65.9244918823242
1147,Ethiopia,ETH,2007,71.2557601928711
1148,Ethiopia,ETH,2008,76.9367370605469
1149,Ethiopia,ETH,2009,76.5293731689453
1150,Ethiopia,ETH,2010,74.6337432861328
1151,Ethiopia,ETH,2011,78.6344833374023
1152,Ethiopia,ETH,2012,80.242919921875
1153,Ethiopia,ETH,2014,86.4885101318359
1154,Fiji,FJI,1992,96.6499786376953
1155,Fiji,FJI,1994,97.0037994384766
1156,Fiji,FJI,1995,95.4954376220703
1157,Fiji,FJI,1996,93.14649200439447
1158,Fiji,FJI,1997,93.5719604492188
1159,Fiji,FJI,1998,94.5478286743164
1160,Fiji,FJI,1999,94.248291015625
1161,Fiji,FJI,2000,94.8633270263672
1162,Fiji,FJI,2001,97.938591003418
1163,Fiji,FJI,2002,99.21707153320308
1164,Fiji,FJI,2003,99.300163269043
1165,Fiji,FJI,2004,99.8191070556641
1166,Fiji,FJI,2006,99.6359481811523
1167,Fiji,FJI,2007,99.61434936523442
1168,Fiji,FJI,2008,99.3302001953125
1169,Fiji,FJI,2009,99.3888931274414
1170,Fiji,FJI,2011,99.0408401489258
1171,Fiji,FJI,2012,98.6865615844727
1172,Fiji,FJI,2013,97.0447311401367
1173,Finland,FIN,1972,81.2257537841797
1174,Finland,FIN,1979,97.14141845703128
1175,Finland,FIN,1993,98.8960800170898
1176,Finland,FIN,1994,98.78067016601558
1177,Finland,FIN,1995,98.456916809082
1178,Finland,FIN,1996,98.5066375732422
1179,Finland,FIN,1997,98.8487091064453
1180,Finland,FIN,1998,99.6128387451172
1181,Finland,FIN,1999,99.8300094604492
1182,Finland,FIN,2000,99.7310104370117
1183,Finland,FIN,2001,99.9869995117188
1184,Finland,FIN,2002,99.7648315429688
1185,Finland,FIN,2003,99.0997924804688
1186,Finland,FIN,2004,98.1475296020508
1187,Finland,FIN,2005,97.77645874023442
1188,Finland,FIN,2006,97.2064819335938
1189,Finland,FIN,2007,97.7054901123047
1190,Finland,FIN,2008,97.9686737060547
1191,Finland,FIN,2009,98.02635955810553
1192,Finland,FIN,2010,98.2351531982422
1193,Finland,FIN,2011,98.5237884521484
1194,Finland,FIN,2012,99.43756103515628
1195,Finland,FIN,2013,99.7838363647461
1196,Finland,FIN,2014,99.6804733276367
1197,France,FRA,1971,97.1451797485352
1198,France,FRA,1972,97.2545700073242
1199,France,FRA,1973,97.4790573120117
1200,France,FRA,1974,97.9250106811523
1201,France,FRA,1976,97.526237487793
1202,France,FRA,1977,97.7609710693359
1203,France,FRA,1979,99.8805313110352
1204,France,FRA,1980,99.7523880004883
1205,France,FRA,1981,100.0
1206,France,FRA,1982,98.5794677734375
1207,France,FRA,1983,96.3010025024414
1208,France,FRA,1985,95.7597427368164
1209,France,FRA,1986,98.638801574707
1210,France,FRA,1987,99.8784408569336
1211,France,FRA,1988,99.81533813476558
1212,France,FRA,1989,99.8168792724609
1213,France,FRA,1990,99.9585418701172
1214,France,FRA,1991,99.9540176391602
1215,France,FRA,1992,99.5939483642578
1216,France,FRA,1993,97.99022674560553
1217,France,FRA,1994,97.7570571899414
1218,France,FRA,1995,98.72119903564447
1219,France,FRA,1996,99.71414184570308
1220,France,FRA,1997,99.5483169555664
1221,France,FRA,1999,99.8922576904297
1222,France,FRA,2000,99.8475112915039
1223,France,FRA,2001,99.8830184936523
1224,France,FRA,2002,99.84571075439447
1225,France,FRA,2003,99.6805801391602
1226,France,FRA,2004,99.3525619506836
1227,France,FRA,2005,99.97608184814447
1228,France,FRA,2006,99.9029998779297
1229,France,FRA,2007,99.89385986328128
1230,France,FRA,2008,99.9033203125
1231,France,FRA,2009,99.96978759765628
1232,France,FRA,2010,99.9777679443359
1233,France,FRA,2011,99.7634963989258
